source_file,userId,movieId,rating,ratedAt,drop_reasons
ratings.csv,3393,147186,4.5,2019-06-03T01:43:38Z,"[""missing_genres""]"
ratings.csv,3393,149334,4.0,2019-06-03T01:43:43Z,"[""title_without_year""]"
ratings.csv,3400,140956,4.0,2023-07-18T05:15:00Z,"[""title_without_year""]"
ratings.csv,3400,221160,2.0,2023-07-18T05:50:56Z,"[""missing_genres""]"
ratings.csv,3408,140956,5.0,2018-04-06T01:28:38Z,"[""title_without_year""]"
ratings.csv,3465,149334,5.0,2021-09-29T09:47:05Z,"[""title_without_year""]"
ratings.csv,3367,135643,1.0,2018-07-08T03:03:55Z,"[""missing_genres""]"
ratings.csv,3367,198151,4.0,2022-04-24T15:15:58Z,"[""title_without_year""]"
ratings.csv,3400,197651,3.5,2023-07-18T05:31:14Z,"[""title_without_year""]"
ratings.csv,3400,244178,3.5,2023-07-18T05:13:34Z,"[""title_without_year""]"
ratings.csv,3408,198151,3.5,2022-08-17T03:04:48Z,"[""title_without_year""]"
ratings.csv,3408,220380,3.5,2021-08-06T23:06:47Z,"[""title_without_year""]"
ratings.csv,3490,198151,3.0,2022-12-25T04:29:34Z,"[""title_without_year""]"
ratings.csv,3490,220380,4.5,2022-12-25T02:51:45Z,"[""title_without_year""]"
ratings.csv,3490,244178,5.0,2022-12-25T01:47:17Z,"[""title_without_year""]"
ratings.csv,3367,218867,2.0,2021-02-15T22:09:52Z,"[""title_without_year""]"
ratings.csv,3400,261809,4.5,2023-07-18T05:25:38Z,"[""title_without_year""]"
ratings.csv,3408,218867,3.0,2021-04-11T02:23:13Z,"[""title_without_year""]"
ratings.csv,3408,261809,3.0,2023-08-14T02:58:22Z,"[""title_without_year""]"
ratings.csv,3367,140465,4.0,2018-07-28T13:10:35Z,"[""missing_genres""]"
ratings.csv,3367,140471,4.0,2018-07-28T13:10:41Z,"[""missing_genres""]"
ratings.csv,3400,176601,4.0,2023-07-18T05:46:14Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,3405,176601,4.5,2020-06-05T17:12:58Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,3408,221548,4.5,2021-03-05T01:38:50Z,"[""title_without_year""]"
ratings.csv,3450,174635,3.0,2022-11-03T00:28:03Z,"[""missing_genres""]"
ratings.csv,3367,165699,4.0,2020-04-06T22:46:06Z,"[""title_without_year""]"
ratings.csv,3367,189577,4.0,2021-11-14T11:57:38Z,"[""title_without_year""]"
ratings.csv,3367,228301,0.5,2023-05-30T22:45:54Z,"[""title_without_year""]"
ratings.csv,3372,183837,3.0,2022-08-24T17:02:53Z,"[""title_without_year""]"
ratings.csv,3393,128145,3.5,2023-05-09T01:20:43Z,"[""missing_genres""]"
ratings.csv,3393,171749,3.5,2019-05-28T22:42:45Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,3393,183837,3.5,2019-06-03T01:43:44Z,"[""title_without_year""]"
ratings.csv,3393,184399,3.0,2019-06-03T01:43:44Z,"[""missing_genres""]"
ratings.csv,3408,183837,4.0,2018-12-15T04:22:34Z,"[""title_without_year""]"
ratings.csv,3408,184399,4.5,2018-07-19T02:14:39Z,"[""missing_genres""]"
ratings.csv,3408,212373,3.0,2020-09-11T03:07:29Z,"[""title_without_year""]"
ratings.csv,3367,135426,3.0,2019-05-08T20:35:37Z,"[""missing_genres""]"
ratings.csv,3367,221576,5.0,2020-09-28T02:55:05Z,"[""title_without_year""]"
ratings.csv,3393,135426,2.5,2019-06-18T01:06:34Z,"[""missing_genres""]"
ratings.csv,3408,179137,4.5,2017-10-21T00:47:10Z,"[""missing_genres""]"
ratings.csv,3408,221576,4.0,2020-11-07T03:22:10Z,"[""title_without_year""]"
ratings.csv,3465,141866,3.5,2021-10-01T18:54:47Z,"[""missing_genres""]"
ratings.csv,3367,198145,3.0,2020-11-16T01:03:14Z,"[""title_without_year""]"
ratings.csv,3393,182723,4.5,2020-01-23T00:51:23Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,3400,166024,5.0,2023-07-18T04:05:34Z,"[""missing_genres""]"
ratings.csv,3408,166024,4.5,2019-05-25T01:58:21Z,"[""missing_genres""]"
ratings.csv,3408,178419,2.5,2018-05-24T00:35:18Z,"[""missing_genres""]"
ratings.csv,3465,166024,4.5,2021-09-29T14:41:52Z,"[""missing_genres""]"
ratings.csv,3466,166024,4.0,2023-08-27T00:39:36Z,"[""missing_genres""]"
ratings.csv,3372,198157,3.0,2023-03-05T18:03:08Z,"[""title_without_year""]"
ratings.csv,3490,170745,3.0,2022-12-26T04:36:04Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,3367,191227,2.0,2018-07-18T10:51:10Z,"[""missing_genres""]"
ratings.csv,3367,227270,3.0,2021-12-08T20:19:13Z,"[""missing_genres""]"
ratings.csv,3400,183869,4.5,2023-07-18T05:14:07Z,"[""missing_genres""]"
ratings.csv,3403,183869,4.5,2021-12-30T23:29:31Z,"[""missing_genres""]"
ratings.csv,3408,191869,4.0,2018-10-24T01:30:10Z,"[""missing_genres""]"
ratings.csv,3408,195561,4.0,2019-08-25T21:47:39Z,"[""missing_genres""]"
ratings.csv,3490,183869,5.0,2022-12-25T01:56:43Z,"[""missing_genres""]"
ratings.csv,4334,204692,2.5,2023-05-31T18:53:25Z,"[""title_without_year""]"
ratings.csv,4298,162414,4.0,2021-06-16T05:08:33Z,"[""title_without_year""]"
ratings.csv,4192,122896,3.0,2020-09-15T05:00:18Z,"[""missing_genres""]"
ratings.csv,4233,122896,1.0,2021-10-25T21:06:08Z,"[""missing_genres""]"
ratings.csv,4234,122896,4.5,2020-07-17T13:41:52Z,"[""missing_genres""]"
ratings.csv,4234,149176,4.0,2019-11-02T20:00:53Z,"[""missing_genres""]"
ratings.csv,4282,122896,5.0,2018-08-28T23:36:51Z,"[""missing_genres""]"
ratings.csv,4324,122896,3.5,2019-01-22T07:30:30Z,"[""missing_genres""]"
ratings.csv,4334,122896,2.5,2023-05-31T18:59:35Z,"[""missing_genres""]"
ratings.csv,4334,267456,4.0,2023-05-31T19:02:56Z,"[""title_without_year""]"
ratings.csv,4213,149334,4.0,2019-07-15T11:06:34Z,"[""title_without_year""]"
ratings.csv,4294,149334,4.0,2022-09-21T21:25:17Z,"[""title_without_year""]"
ratings.csv,4192,220380,3.5,2023-03-17T17:13:14Z,"[""title_without_year""]"
ratings.csv,4192,244178,4.0,2023-03-17T17:12:47Z,"[""title_without_year""]"
ratings.csv,4234,187703,4.0,2019-11-05T18:31:31Z,"[""missing_genres""]"
ratings.csv,4291,197651,4.5,2020-07-26T03:48:31Z,"[""title_without_year""]"
ratings.csv,4334,220380,4.0,2023-05-31T18:19:43Z,"[""title_without_year""]"
ratings.csv,4187,163026,4.0,2016-08-25T15:11:35Z,"[""missing_genres""]"
ratings.csv,4298,176601,5.0,2021-06-16T04:16:01Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4294,171749,4.0,2022-09-21T21:25:19Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4294,183837,3.5,2022-09-21T21:25:17Z,"[""title_without_year""]"
ratings.csv,4294,212373,3.5,2022-09-21T21:25:19Z,"[""title_without_year""]"
ratings.csv,4213,141866,5.0,2019-07-12T06:28:37Z,"[""missing_genres""]"
ratings.csv,4234,135426,4.0,2019-10-12T13:52:31Z,"[""missing_genres""]"
ratings.csv,4298,141866,4.5,2021-06-29T03:59:31Z,"[""missing_genres""]"
ratings.csv,4257,166024,4.0,2023-05-03T20:00:33Z,"[""missing_genres""]"
ratings.csv,4294,182723,4.5,2022-09-21T21:25:16Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4298,166024,5.0,2021-06-16T04:26:24Z,"[""missing_genres""]"
ratings.csv,4315,166024,4.0,2022-09-21T18:01:07Z,"[""missing_genres""]"
ratings.csv,4213,183869,5.0,2019-07-12T02:23:37Z,"[""missing_genres""]"
ratings.csv,4247,183869,5.0,2020-03-27T01:34:35Z,"[""missing_genres""]"
ratings.csv,4077,152884,2.0,2016-02-18T13:49:45Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4111,204692,3.5,2020-01-16T20:20:26Z,"[""title_without_year""]"
ratings.csv,4077,151967,0.5,2016-02-11T18:44:27Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4093,162414,5.0,2021-06-13T00:23:28Z,"[""title_without_year""]"
ratings.csv,4038,148923,4.0,2017-08-03T13:05:20Z,"[""missing_genres""]"
ratings.csv,4077,152810,0.5,2016-02-17T16:50:15Z,"[""missing_genres""]"
ratings.csv,4080,197177,4.0,2019-08-22T19:47:16Z,"[""missing_genres""]"
ratings.csv,4093,156605,5.0,2021-06-13T00:34:46Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4112,143283,3.0,2023-07-01T16:29:23Z,"[""missing_genres""]"
ratings.csv,4077,152338,2.0,2016-02-11T18:38:34Z,"[""missing_genres""]"
ratings.csv,4080,122896,3.0,2017-06-11T15:53:07Z,"[""missing_genres""]"
ratings.csv,4080,142456,3.5,2019-06-15T22:25:20Z,"[""missing_genres""]"
ratings.csv,4080,151593,2.0,2016-09-26T17:31:51Z,"[""missing_genres""]"
ratings.csv,4080,276339,3.0,2022-07-02T16:03:30Z,"[""title_without_year""]"
ratings.csv,4048,267456,5.0,2023-07-23T18:30:57Z,"[""title_without_year""]"
ratings.csv,4080,167570,4.0,2023-08-05T19:08:03Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4080,204690,3.0,2020-03-02T22:54:04Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4080,267456,4.0,2023-03-10T21:52:14Z,"[""title_without_year""]"
ratings.csv,4111,204690,4.5,2020-01-16T20:19:52Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4048,140956,4.0,2020-06-21T11:36:34Z,"[""title_without_year""]"
ratings.csv,4051,140956,4.0,2020-12-05T07:12:53Z,"[""title_without_year""]"
ratings.csv,4057,140956,4.0,2020-06-11T05:00:38Z,"[""title_without_year""]"
ratings.csv,4063,140956,2.0,2020-06-06T12:58:43Z,"[""title_without_year""]"
ratings.csv,4077,152904,0.5,2016-02-18T13:49:28Z,"[""missing_genres""]"
ratings.csv,4077,153822,1.0,2016-02-26T09:35:38Z,"[""missing_genres""]"
ratings.csv,4080,140956,3.0,2020-05-29T21:57:00Z,"[""title_without_year""]"
ratings.csv,4080,149334,4.0,2017-02-14T17:02:11Z,"[""title_without_year""]"
ratings.csv,4080,169656,4.0,2017-11-17T23:37:23Z,"[""title_without_year""]"
ratings.csv,4101,140956,4.5,2020-05-25T01:28:31Z,"[""title_without_year""]"
ratings.csv,4161,140956,4.0,2019-02-09T23:30:08Z,"[""title_without_year""]"
ratings.csv,4167,149334,3.0,2022-02-10T06:38:27Z,"[""title_without_year""]"
ratings.csv,4077,152816,0.5,2016-02-17T16:49:45Z,"[""missing_genres""]"
ratings.csv,4080,220380,3.5,2021-10-28T22:23:29Z,"[""title_without_year""]"
ratings.csv,4080,225776,4.0,2022-05-07T23:08:53Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4080,244178,3.5,2022-05-20T18:26:05Z,"[""title_without_year""]"
ratings.csv,4115,146366,4.0,2019-08-14T06:08:13Z,"[""missing_genres""]"
ratings.csv,4167,220380,3.0,2022-02-10T06:38:30Z,"[""title_without_year""]"
ratings.csv,4048,171495,4.0,2020-04-17T11:49:48Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4077,153778,0.5,2016-02-26T09:36:57Z,"[""missing_genres""]"
ratings.csv,4124,138212,3.5,2017-01-26T18:25:38Z,"[""missing_genres""]"
ratings.csv,4048,176601,5.0,2020-02-22T10:00:11Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4077,152358,0.5,2016-02-11T18:37:53Z,"[""missing_genres""]"
ratings.csv,4077,152898,0.5,2016-02-18T13:49:05Z,"[""missing_genres""]"
ratings.csv,4080,163585,3.0,2017-07-04T11:06:51Z,"[""missing_genres""]"
ratings.csv,4101,217025,2.5,2020-05-25T01:12:24Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4066,289193,4.0,2023-09-29T21:06:12Z,"[""title_without_year""]"
ratings.csv,4077,152808,1.0,2016-02-18T13:52:15Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4077,152820,1.0,2016-02-17T16:49:56Z,"[""missing_genres""]"
ratings.csv,4077,152824,1.0,2016-02-17T16:50:00Z,"[""missing_genres""]"
ratings.csv,4077,152882,2.0,2016-02-18T13:49:56Z,"[""missing_genres""]"
ratings.csv,4080,189577,2.0,2021-04-04T23:47:32Z,"[""title_without_year""]"
ratings.csv,4080,289193,2.5,2023-09-27T18:51:56Z,"[""title_without_year""]"
ratings.csv,4124,183837,2.5,2019-05-29T17:29:33Z,"[""title_without_year""]"
ratings.csv,4170,183837,5.0,2019-11-11T07:42:27Z,"[""title_without_year""]"
ratings.csv,4048,221576,4.0,2020-10-03T23:42:18Z,"[""title_without_year""]"
ratings.csv,4077,151985,1.5,2016-02-11T18:43:52Z,"[""missing_genres""]"
ratings.csv,4077,152354,2.5,2016-02-11T18:38:11Z,"[""missing_genres""]"
ratings.csv,4080,135426,2.0,2022-06-09T09:36:14Z,"[""missing_genres""]"
ratings.csv,4170,135426,3.0,2019-11-10T10:23:05Z,"[""missing_genres""]"
ratings.csv,4038,166024,4.0,2020-03-30T02:56:28Z,"[""missing_genres""]"
ratings.csv,4048,166024,5.0,2022-01-23T09:18:52Z,"[""missing_genres""]"
ratings.csv,4048,182723,4.0,2020-02-22T09:59:08Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4080,166024,4.5,2017-04-15T19:38:09Z,"[""missing_genres""]"
ratings.csv,4038,162566,3.5,2020-03-30T02:16:26Z,"[""missing_genres""]"
ratings.csv,4077,151975,0.5,2016-02-11T18:44:12Z,"[""missing_genres""]"
ratings.csv,4080,192781,2.0,2021-10-13T17:38:57Z,"[""missing_genres""]"
ratings.csv,4180,198157,2.0,2023-05-07T07:01:09Z,"[""title_without_year""]"
ratings.csv,4077,152818,0.5,2016-02-17T16:49:54Z,"[""missing_genres""]"
ratings.csv,4080,183869,3.5,2020-09-10T22:03:26Z,"[""missing_genres""]"
ratings.csv,4892,143387,4.5,2018-05-16T11:29:56Z,"[""missing_genres""]"
ratings.csv,5002,143387,2.5,2022-01-21T00:47:18Z,"[""missing_genres""]"
ratings.csv,4907,162414,4.0,2017-11-02T08:44:58Z,"[""title_without_year""]"
ratings.csv,4942,162414,4.0,2017-09-02T00:27:21Z,"[""title_without_year""]"
ratings.csv,4978,155020,0.5,2021-02-13T19:01:03Z,"[""missing_genres""]"
ratings.csv,4911,156605,4.0,2022-03-03T23:52:47Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4912,122896,4.0,2018-08-11T14:19:23Z,"[""missing_genres""]"
ratings.csv,4978,122896,3.5,2021-03-31T20:37:37Z,"[""missing_genres""]"
ratings.csv,4988,122896,2.5,2023-09-01T00:34:07Z,"[""missing_genres""]"
ratings.csv,4911,149334,1.5,2022-02-25T02:33:29Z,"[""title_without_year""]"
ratings.csv,4912,140956,5.0,2018-08-11T14:15:52Z,"[""title_without_year""]"
ratings.csv,4988,140956,1.5,2023-08-31T05:32:08Z,"[""title_without_year""]"
ratings.csv,5011,140956,3.0,2023-02-09T11:58:39Z,"[""title_without_year""]"
ratings.csv,5019,166729,5.0,2017-01-23T19:15:24Z,"[""missing_genres""]"
ratings.csv,4878,218867,3.0,2021-06-01T21:50:22Z,"[""title_without_year""]"
ratings.csv,5002,218867,3.0,2022-01-21T00:44:55Z,"[""title_without_year""]"
ratings.csv,4878,165699,4.0,2021-06-01T17:18:44Z,"[""title_without_year""]"
ratings.csv,4911,183837,3.5,2022-02-25T02:22:13Z,"[""title_without_year""]"
ratings.csv,4917,183837,3.0,2019-03-11T17:41:47Z,"[""title_without_year""]"
ratings.csv,4945,165699,3.5,2020-07-14T15:21:42Z,"[""title_without_year""]"
ratings.csv,4988,212373,3.0,2023-09-01T00:53:40Z,"[""title_without_year""]"
ratings.csv,5002,165699,3.5,2022-01-21T00:52:10Z,"[""title_without_year""]"
ratings.csv,4901,141866,5.0,2018-05-24T00:09:07Z,"[""missing_genres""]"
ratings.csv,4911,135426,3.0,2022-02-25T02:22:25Z,"[""missing_genres""]"
ratings.csv,5002,135426,2.5,2022-01-13T02:19:07Z,"[""missing_genres""]"
ratings.csv,5002,221576,5.0,2022-01-21T00:38:09Z,"[""title_without_year""]"
ratings.csv,4911,166024,4.0,2021-03-12T21:03:52Z,"[""missing_genres""]"
ratings.csv,4676,162414,5.0,2018-07-12T18:13:38Z,"[""title_without_year""]"
ratings.csv,4711,162414,4.0,2023-08-26T20:16:09Z,"[""title_without_year""]"
ratings.csv,4596,122896,2.0,2017-12-08T18:00:09Z,"[""missing_genres""]"
ratings.csv,4624,122896,4.0,2017-09-30T10:54:39Z,"[""missing_genres""]"
ratings.csv,4711,122896,1.5,2023-08-13T20:20:45Z,"[""missing_genres""]"
ratings.csv,4597,140956,3.0,2019-10-21T13:27:09Z,"[""title_without_year""]"
ratings.csv,4676,169656,2.0,2018-07-12T18:07:38Z,"[""title_without_year""]"
ratings.csv,4711,140956,0.5,2023-08-13T20:14:07Z,"[""title_without_year""]"
ratings.csv,4714,140956,1.0,2020-02-22T00:49:08Z,"[""title_without_year""]"
ratings.csv,4720,140956,1.0,2022-05-02T00:42:01Z,"[""title_without_year""]"
ratings.csv,4728,140956,4.5,2021-12-25T20:17:07Z,"[""title_without_year""]"
ratings.csv,4574,197651,4.0,2021-05-07T16:18:10Z,"[""title_without_year""]"
ratings.csv,4711,198151,0.5,2023-08-13T20:38:38Z,"[""title_without_year""]"
ratings.csv,4711,220380,5.0,2023-08-13T20:26:32Z,"[""title_without_year""]"
ratings.csv,4720,220380,5.0,2022-05-01T17:43:42Z,"[""title_without_year""]"
ratings.csv,4720,244178,4.0,2022-05-01T17:59:54Z,"[""title_without_year""]"
ratings.csv,4657,171495,5.0,2019-05-25T09:14:54Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4601,251738,2.5,2022-11-08T12:44:02Z,"[""missing_genres""]"
ratings.csv,4577,184399,4.0,2020-04-13T14:37:54Z,"[""missing_genres""]"
ratings.csv,4587,183837,3.5,2020-06-18T15:42:16Z,"[""title_without_year""]"
ratings.csv,4622,183837,1.0,2020-06-05T16:49:47Z,"[""title_without_year""]"
ratings.csv,4624,171749,5.0,2017-09-30T11:21:29Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4570,135426,3.5,2021-06-14T22:45:47Z,"[""missing_genres""]"
ratings.csv,4597,135426,3.0,2019-10-21T13:53:49Z,"[""missing_genres""]"
ratings.csv,4622,135426,0.5,2020-04-17T21:52:00Z,"[""missing_genres""]"
ratings.csv,4610,166024,4.5,2018-11-05T00:02:02Z,"[""missing_genres""]"
ratings.csv,4623,166024,4.5,2020-11-13T18:58:02Z,"[""missing_genres""]"
ratings.csv,4657,182723,5.0,2019-05-25T10:28:04Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4711,166024,4.0,2023-08-13T20:21:11Z,"[""missing_genres""]"
ratings.csv,4601,183869,4.0,2022-11-08T12:56:16Z,"[""missing_genres""]"
ratings.csv,4639,183869,4.5,2023-06-04T17:33:10Z,"[""missing_genres""]"
ratings.csv,4697,183869,1.5,2020-03-01T02:11:57Z,"[""missing_genres""]"
ratings.csv,4720,183869,4.5,2022-05-01T18:05:52Z,"[""missing_genres""]"
ratings.csv,4734,200342,4.5,2019-04-09T11:28:13Z,"[""missing_genres""]"
ratings.csv,4827,143387,3.0,2023-10-12T15:03:44Z,"[""missing_genres""]"
ratings.csv,4824,183855,2.0,2021-10-26T02:49:29Z,"[""title_without_year""]"
ratings.csv,4834,162414,4.5,2021-03-07T04:14:07Z,"[""title_without_year""]"
ratings.csv,4776,122896,3.5,2020-11-11T18:32:31Z,"[""missing_genres""]"
ratings.csv,4857,122896,4.0,2017-07-08T17:53:02Z,"[""missing_genres""]"
ratings.csv,4736,267456,4.0,2023-06-06T16:12:41Z,"[""title_without_year""]"
ratings.csv,4732,140956,3.5,2020-03-23T01:15:31Z,"[""title_without_year""]"
ratings.csv,4734,149334,3.5,2019-04-09T15:32:01Z,"[""title_without_year""]"
ratings.csv,4736,140956,3.0,2021-05-16T22:33:57Z,"[""title_without_year""]"
ratings.csv,4776,140956,3.0,2020-11-16T14:39:16Z,"[""title_without_year""]"
ratings.csv,4812,140956,3.5,2020-07-07T20:09:36Z,"[""title_without_year""]"
ratings.csv,4813,140956,4.0,2019-01-03T04:09:12Z,"[""title_without_year""]"
ratings.csv,4815,149334,5.0,2023-03-27T00:20:43Z,"[""title_without_year""]"
ratings.csv,4857,140956,4.5,2018-06-25T19:04:59Z,"[""title_without_year""]"
ratings.csv,4869,140956,3.0,2019-05-10T20:18:04Z,"[""title_without_year""]"
ratings.csv,4736,244178,3.0,2022-07-03T07:24:20Z,"[""title_without_year""]"
ratings.csv,4816,236257,4.0,2021-01-24T15:50:35Z,"[""missing_genres""]"
ratings.csv,4834,220380,3.5,2023-09-04T01:58:50Z,"[""title_without_year""]"
ratings.csv,4824,218867,2.5,2021-10-26T02:52:25Z,"[""title_without_year""]"
ratings.csv,4818,176601,4.5,2018-07-18T17:16:08Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4772,212373,1.0,2020-09-28T17:20:29Z,"[""title_without_year""]"
ratings.csv,4827,165699,2.5,2022-04-01T10:58:15Z,"[""title_without_year""]"
ratings.csv,4834,183837,4.5,2021-03-07T04:13:04Z,"[""title_without_year""]"
ratings.csv,4734,141866,5.0,2019-04-09T04:34:59Z,"[""missing_genres""]"
ratings.csv,4736,221576,2.5,2020-10-10T18:18:30Z,"[""title_without_year""]"
ratings.csv,4798,141866,4.5,2017-02-25T13:35:17Z,"[""missing_genres""]"
ratings.csv,4812,141866,4.0,2020-07-07T19:24:23Z,"[""missing_genres""]"
ratings.csv,4815,141866,5.0,2023-03-27T00:14:46Z,"[""missing_genres""]"
ratings.csv,4816,135426,4.0,2021-01-22T21:02:33Z,"[""missing_genres""]"
ratings.csv,4827,221576,3.0,2023-02-21T10:30:23Z,"[""title_without_year""]"
ratings.csv,4829,221576,4.0,2023-04-13T18:20:48Z,"[""title_without_year""]"
ratings.csv,4857,135426,4.0,2019-03-18T12:40:02Z,"[""missing_genres""]"
ratings.csv,4869,135426,2.0,2019-05-10T20:29:34Z,"[""missing_genres""]"
ratings.csv,4736,166024,4.0,2022-10-23T06:34:34Z,"[""missing_genres""]"
ratings.csv,4765,125942,3.5,2019-09-21T21:21:40Z,"[""missing_genres""]"
ratings.csv,4772,166024,1.5,2022-08-05T22:36:13Z,"[""missing_genres""]"
ratings.csv,4776,166024,5.0,2020-11-22T16:53:58Z,"[""missing_genres""]"
ratings.csv,4810,166024,4.5,2022-11-02T18:08:26Z,"[""missing_genres""]"
ratings.csv,4813,170745,4.0,2019-01-03T04:16:15Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4734,183869,5.0,2019-04-09T05:05:35Z,"[""missing_genres""]"
ratings.csv,4736,183869,3.0,2021-05-16T22:33:57Z,"[""missing_genres""]"
ratings.csv,4765,183869,4.0,2019-12-06T21:00:52Z,"[""missing_genres""]"
ratings.csv,4812,183869,4.0,2020-07-07T20:16:16Z,"[""missing_genres""]"
ratings.csv,4815,183869,5.0,2023-03-27T00:11:54Z,"[""missing_genres""]"
ratings.csv,4820,183869,4.5,2023-06-06T23:48:57Z,"[""missing_genres""]"
ratings.csv,4834,183869,5.0,2021-03-07T03:30:44Z,"[""missing_genres""]"
ratings.csv,4462,142490,3.5,2022-08-16T10:48:04Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4462,143387,3.5,2022-08-16T10:48:06Z,"[""missing_genres""]"
ratings.csv,4462,197881,4.0,2022-08-16T10:48:10Z,"[""missing_genres""]"
ratings.csv,4552,133229,3.0,2022-02-14T22:53:03Z,"[""missing_genres""]"
ratings.csv,4452,162414,4.5,2020-06-12T23:48:27Z,"[""title_without_year""]"
ratings.csv,4462,162414,4.0,2022-08-16T10:48:06Z,"[""title_without_year""]"
ratings.csv,4485,162414,4.0,2023-04-17T16:43:23Z,"[""title_without_year""]"
ratings.csv,4552,162414,4.0,2022-02-14T22:53:07Z,"[""title_without_year""]"
ratings.csv,4552,168818,4.0,2022-02-14T22:53:11Z,"[""missing_genres""]"
ratings.csv,4552,156605,3.5,2022-02-14T22:53:07Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4552,221886,3.5,2022-02-14T22:53:03Z,"[""missing_genres""]"
ratings.csv,4485,122896,3.5,2023-04-17T17:39:01Z,"[""missing_genres""]"
ratings.csv,4490,122896,3.5,2022-01-15T20:57:20Z,"[""missing_genres""]"
ratings.csv,4522,122896,3.5,2020-04-19T21:44:50Z,"[""missing_genres""]"
ratings.csv,4545,122896,5.0,2018-06-02T20:12:20Z,"[""missing_genres""]"
ratings.csv,4549,142456,4.0,2018-02-21T04:39:59Z,"[""missing_genres""]"
ratings.csv,4552,126106,4.0,2022-02-14T22:53:09Z,"[""missing_genres""]"
ratings.csv,4462,201993,4.0,2022-08-16T10:48:12Z,"[""missing_genres""]"
ratings.csv,4484,147250,3.5,2020-03-29T17:58:07Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4462,149334,3.0,2022-08-16T10:48:05Z,"[""title_without_year""]"
ratings.csv,4490,140956,4.0,2022-01-14T23:53:58Z,"[""title_without_year""]"
ratings.csv,4492,149334,5.0,2018-12-02T14:34:51Z,"[""title_without_year""]"
ratings.csv,4522,140956,4.5,2020-04-19T21:44:50Z,"[""title_without_year""]"
ratings.csv,4548,149334,4.0,2021-04-10T10:30:56Z,"[""title_without_year""]"
ratings.csv,4549,169656,4.5,2018-01-30T12:39:32Z,"[""title_without_year""]"
ratings.csv,4552,149334,4.0,2022-02-14T22:53:08Z,"[""title_without_year""]"
ratings.csv,4452,197651,4.0,2019-10-25T04:56:02Z,"[""title_without_year""]"
ratings.csv,4462,198151,4.0,2022-08-16T10:47:53Z,"[""title_without_year""]"
ratings.csv,4490,244178,4.0,2023-04-04T23:31:32Z,"[""title_without_year""]"
ratings.csv,4548,244178,4.0,2022-04-26T13:26:45Z,"[""title_without_year""]"
ratings.csv,4549,182419,4.0,2018-01-18T15:35:49Z,"[""missing_genres""]"
ratings.csv,4552,220380,2.5,2022-02-14T22:53:02Z,"[""title_without_year""]"
ratings.csv,4462,142911,4.0,2022-08-16T10:48:01Z,"[""missing_genres""]"
ratings.csv,4462,218867,2.0,2022-08-16T10:48:12Z,"[""title_without_year""]"
ratings.csv,4552,171495,4.5,2022-02-14T22:53:09Z,"[""missing_genres"", ""title_without_year""]"
ratings.csv,4452,190949,0.5,2020-06-01T22:54:27Z,"[""missing_genres""]"
ratings.csv,4462,190949,4.0,2022-08-16T10:48:01Z,"[""missing_genres""]"
ratings.csv,4452,183837,4.5,2020-01-19T07:42:16Z,"[""title_without_year""]"
ratings.csv,4462,165699,3.5,2022-08-16T10:48:08Z,"[""title_without_year""]"
ratings.csv,4462,183837,2.5,2022-08-16T10:48:06Z,"[""title_without_year""]"
ratings.csv,4462,231127,3.5,2022-08-16T10:47:47Z,"[""missing_genres""]"
ratings.csv,4492,183837,5.0,2018-12-15T15:54:32Z,"[""title_without_year""]"
ratings.csv,4516,167984,3.5,2017-02-28T01:28:09Z,"[""missing_genres""]"
ratings.csv,4516,183837,4.0,2019-06-17T17:00:13Z,"[""title_without_year""]"
ratings.csv,4552,156915,4.0,2022-02-14T22:53:00Z,"[""missing_genres""]"
ratings.csv,4552,183837,4.5,2022-02-14T22:53:03Z,"[""title_without_year""]"
